region,date,dis,id,catg,target
101,26/11/1980,60,17598,11,0
303,16/6/2005,62,10876,11,0
302,10/12/2015,62,12149,11,0
310,26/4/2017,62,14551,11,0
101,27/9/2016,63,17405,11,0
371,14/12/2015,62,22908,11,0
101,24/8/2010,60,9694,11,0
104,7/7/2014,69,1829,11,0
312,12/12/2017,63,7916,11,0
371,4/12/2009,62,14345,11,0
107,18/11/2010,69,12488,11,0
301,18/11/1986,62,1747,11,0
104,26/5/2003,69,12243,11,0
101,8/10/2004,60,15116,11,0
312,25/11/2017,63,7284,11,0
311,30/6/2006,63,17853,11,0
101,11/4/2001,60,13859,11,0
101,10/12/1984,60,21450,11,0
101,6/12/2017,60,3913,11,0
309,21/9/2012,62,18487,11,0
101,19/12/2009,60,7852,11,1
101,26/9/1979,60,20314,11,0
101,3/4/2007,60,1402,12,0
305,8/3/2012,62,21366,11,0
101,16/11/2006,60,14647,11,0
101,25/12/2002,60,11124,11,0
305,29/4/2015,62,15963,11,0
107,28/7/2016,69,2201,11,0
313,26/3/2011,63,9295,11,0
372,24/7/2015,63,16197,11,0
306,30/3/2004,63,13114,11,0
101,18/9/1992,60,23319,11,0
103,23/7/2008,69,22640,11,0
310,6/11/2015,62,954,11,0
101,26/5/2016,60,10733,11,0
103,11/5/1978,69,12830,11,0
101,7/3/2016,60,8252,11,0
103,16/12/2015,69,6559,11,0
103,26/11/2008,69,154,11,0
303,25/1/2017,62,18166,11,0
307,18/5/1984,62,13420,11,0
107,20/10/1998,69,3338,11,1
101,4/11/1997,60,10038,11,0
101,3/7/2017,60,20585,11,0
103,30/4/2014,69,7794,11,0
301,14/3/1991,62,21422,11,0
107,13/12/2011,69,18789,11,0
103,13/9/2000,69,15260,11,0
309,9/1/2015,62,23468,11,0
103,16/12/2015,69,15654,11,0
303,24/5/1980,62,18891,11,0
309,16/2/2013,62,16756,11,1
104,22/12/2006,69,4104,11,0
303,5/6/2017,62,12087,11,0
104,4/7/2013,69,21923,11,0
305,16/10/2003,62,19126,11,0
101,10/11/2008,60,19893,11,0
306,9/1/2009,63,11168,11,0
101,11/3/1999,60,15444,11,0
303,2/12/2011,62,3539,11,0
304,21/10/2013,62,2677,11,0
312,13/6/2015,63,4748,11,0
101,3/7/2006,60,12022,11,0
101,8/11/2010,60,21036,11,0
101,17/9/2015,60,10237,11,0
301,4/8/2015,62,17288,11,0
302,21/11/2016,62,11336,11,0
107,6/6/2012,69,9367,11,1
101,26/12/1981,60,3459,11,0
101,27/9/1977,60,20664,11,0
104,14/4/2000,69,9158,11,0
101,21/2/1991,60,15433,11,0
301,22/4/2017,62,7561,11,0
107,1/4/1994,69,13130,11,0
101,6/4/2016,60,6607,11,0
303,7/12/2015,62,12879,11,0
104,15/5/2009,69,5980,11,0
306,19/11/2012,63,1275,11,0
310,31/12/2010,62,17608,11,1
101,10/8/2009,60,7566,11,0
304,31/10/2012,62,20396,11,0
371,9/11/2011,62,6529,11,0
101,23/9/2014,60,4085,11,0
107,21/5/2009,69,17375,11,0
301,30/3/1984,62,14323,11,0
101,23/4/2014,60,15125,11,1
313,15/5/2017,63,15833,11,0
306,21/8/2003,63,11311,11,0
101,20/7/2011,60,11554,11,0
101,30/11/2016,60,4825,11,0
103,7/3/2000,69,7165,11,1
101,3/3/2015,60,14120,11,0
379,9/8/2014,63,15997,11,0
103,9/1/2014,69,1958,11,0
104,18/11/2010,69,20264,11,0
104,19/10/1999,69,10399,11,0
101,27/12/2002,60,6809,11,0
101,12/4/1982,60,20365,11,0
104,11/6/2007,69,776,11,0
305,25/10/2010,62,2674,11,0
307,7/6/2011,62,17024,11,0
303,13/2/2010,62,10362,11,0
304,20/8/2009,62,21798,11,0
107,6/2/2015,69,3578,11,0
304,3/4/2015,62,1823,11,0
309,21/6/2008,62,11953,11,0
103,3/5/2017,69,13415,11,0
310,7/9/1998,62,13343,11,0
104,7/11/2017,69,14509,11,0
101,9/7/1999,60,20971,11,0
312,14/11/2015,63,9508,11,0
104,14/12/2016,69,10437,11,0
101,4/3/1999,60,17550,11,0
101,9/2/2016,60,7375,11,0
101,4/12/1989,60,11171,11,0
104,6/1/2014,69,16578,11,0
101,6/6/2011,60,10028,11,0
103,23/4/2012,69,4381,11,0
312,18/8/2016,63,19336,11,0
101,24/4/2012,60,5844,11,0
371,13/7/2011,62,11803,11,0
312,26/12/2014,63,4473,11,0
312,27/12/2012,63,21486,11,0
305,14/4/2004,62,10983,11,0
303,13/12/2016,62,10260,11,0
301,17/4/1985,62,3088,11,0
101,27/9/2004,60,8016,11,0
107,3/12/2014,69,14355,11,0
310,24/2/2014,62,2825,11,0
107,22/11/2012,69,17300,11,0
101,22/8/2013,60,10817,11,0
101,8/6/2015,60,2084,11,0
303,5/12/2015,62,12707,11,0
304,27/8/1996,62,10833,11,0
101,20/4/1995,60,22515,11,0
303,9/10/2006,62,6384,11,0
372,14/5/1990,63,5791,11,0
302,8/6/2011,62,14947,11,0
101,10/4/2010,60,22917,11,1
306,26/1/2000,63,4234,11,0
309,23/6/1987,62,17294,11,0
304,23/1/2018,62,15736,11,0
309,19/7/2016,62,20058,11,0
312,30/9/2013,63,2264,11,0
101,28/2/1977,60,16030,11,0
304,24/9/1999,62,11486,11,0
107,24/12/2012,69,6297,11,0
104,13/8/2013,69,19442,11,0
306,20/5/2014,63,4108,11,0
105,25/4/1984,69,23455,11,0
301,31/12/1998,62,11545,11,0
101,27/12/2010,60,2938,11,0
309,18/12/2002,62,6179,11,0
104,9/9/2015,69,4851,51,0
311,29/11/2013,63,454,11,0
312,1/4/2009,63,2684,11,1
307,12/9/2014,62,19808,11,0
101,24/5/1985,60,19978,11,0
101,26/6/2015,60,5035,11,0
311,9/2/2015,63,23183,11,1
311,21/2/2001,63,18238,11,0
302,7/3/2008,62,16942,11,0
371,12/10/1983,62,211,11,0
101,6/3/2000,60,17977,11,0
312,19/10/1983,63,13099,11,0
101,9/6/2014,60,586,11,0
309,25/10/2006,62,17562,11,0
301,14/10/2014,62,14786,11,0
103,15/5/2013,69,2040,11,0
311,7/9/2016,63,4417,11,0
101,5/6/2009,60,17259,11,0
104,22/10/2011,69,16986,11,0
101,21/10/1991,60,3973,11,0
307,20/10/2011,62,22191,11,0
371,9/8/2017,62,3130,11,0
304,27/12/2011,62,13212,11,0
101,22/8/1989,60,23184,11,0
303,10/1/2011,62,14252,11,0
310,22/1/2014,62,15764,11,0
301,4/12/1987,62,5699,11,0
107,11/12/2015,69,4563,12,0
101,12/3/2015,60,11443,11,0
307,8/6/1994,62,7350,11,0
301,28/12/2011,62,4133,11,0
309,7/8/2008,62,5533,11,0
101,26/7/2007,60,7937,11,0
311,28/4/2010,63,20476,11,0
301,18/2/2013,62,946,11,0
101,7/10/1986,60,4945,11,0
101,22/2/2010,60,16977,11,0
101,1/10/2002,60,13992,11,0
101,13/5/2008,60,19762,11,0
307,26/4/2014,62,8786,11,0
104,20/8/2010,69,16230,11,0
101,29/4/2015,60,7100,11,0
101,19/9/2003,60,20520,11,0
107,26/4/2017,69,2043,11,0
107,22/11/2012,69,15600,11,0
101,19/5/2008,60,3824,11,0
101,31/12/1979,60,870,11,0
302,12/11/2014,62,13204,11,0
101,4/7/2015,60,2028,11,0
101,4/6/2007,60,1602,11,0
104,5/12/2006,69,12713,11,0
305,21/4/1997,62,22073,11,0
311,16/8/1990,63,13843,11,0
306,31/12/2004,63,10797,11,0
101,19/8/1996,60,6049,11,0
303,5/10/2012,62,3407,11,0
311,6/12/2014,63,4090,11,0
311,26/1/2000,63,6792,11,0
101,16/8/2007,60,12165,11,0
305,27/2/2006,62,4066,11,0
307,30/6/2009,62,225,11,1
313,30/11/2009,63,1177,11,0
103,20/11/2015,69,13723,11,1
106,10/4/2009,69,18427,11,0
101,3/7/2014,60,21379,11,0
103,16/8/2016,69,8305,11,0
306,13/12/2011,63,2100,11,0
101,27/3/2014,60,9958,11,0
104,13/12/1984,69,12356,11,0
101,14/11/2006,60,22389,11,0
307,24/4/2000,62,2868,11,0
301,17/10/2011,62,4861,11,0
305,12/11/2003,62,17445,11,0
103,6/6/2012,69,9848,11,0
306,23/1/2016,63,13113,11,0
301,22/10/2013,62,15574,11,0
301,9/1/1985,62,17674,11,0
306,25/5/2017,63,3596,11,0
101,9/3/1990,60,17721,11,0
301,25/12/2017,62,14783,11,0
103,19/8/2008,69,1628,11,0
101,7/10/2014,60,46,11,0
302,9/1/2010,62,4782,11,0
304,30/6/2010,62,9094,11,0
312,15/1/2016,63,19676,11,0
304,5/12/2014,62,2392,11,0
304,8/12/2014,62,7469,11,0
301,19/2/2018,62,16546,11,0
311,8/4/2015,63,6716,11,0
107,5/12/2015,69,18397,11,0
303,24/11/1994,62,16588,11,0
107,23/10/2013,69,20875,11,0
310,16/1/2013,62,22160,11,0
312,8/12/2014,63,20632,11,0
101,10/1/2017,60,22290,11,0
101,12/1/2012,60,14484,11,0
101,31/12/1994,63,23159,11,0
101,7/12/2008,60,14785,11,0
301,27/11/2002,62,2099,11,0
101,9/7/2007,60,11002,11,0
105,8/12/2015,69,2652,11,0
101,28/7/2010,60,14682,11,0
104,25/12/1978,69,19074,11,0
310,31/10/2012,62,7646,11,0
309,30/5/2007,62,5694,11,0
103,16/3/2013,69,8035,11,0
305,19/1/2010,62,520,11,0
103,26/5/2008,69,13807,11,0
101,16/7/2015,60,14479,11,0
103,29/10/2016,69,14162,11,0
104,16/5/2013,69,8131,11,0
303,3/10/2009,62,1267,11,0
101,25/11/2013,60,16270,11,0
106,30/4/2015,69,12078,11,0
309,23/4/2010,62,1091,11,0
302,30/6/2016,62,2948,51,0
302,19/2/1987,62,19219,11,1
311,18/5/2016,63,19040,11,0
103,12/12/2015,69,10206,11,0
311,1/9/2016,63,16514,11,0
107,13/11/2010,69,851,11,0
103,9/1/2014,69,8444,11,0
101,30/9/2003,60,18025,11,0
104,31/12/2014,69,11149,11,0
105,12/2/2016,69,3878,11,0
104,13/8/2013,69,19168,11,0
107,3/7/2012,69,20731,11,0
372,28/5/2002,63,19240,11,0
101,9/9/2015,60,17779,11,0
306,13/11/2013,63,13643,11,0
107,22/9/1997,69,22101,11,0
301,16/12/1997,62,3436,11,0
107,26/6/2015,69,22851,11,0
301,29/11/2017,62,5041,11,0
101,3/9/2016,60,1793,11,0
305,26/3/2016,62,12655,11,0
103,16/5/2018,69,6041,11,0
303,28/9/2015,62,21059,11,0
101,13/4/2009,60,14983,11,0
101,29/7/2002,60,13800,11,0
312,21/12/2012,63,8044,11,0
301,17/10/1983,62,22600,11,0
107,6/7/2015,69,20558,11,0
107,29/4/1983,69,15504,11,0
301,29/5/2003,62,23098,11,0
301,26/7/2012,62,3257,11,0
302,18/10/2008,62,15202,11,0
379,11/10/2017,63,15220,11,0
107,2/4/2013,69,21088,12,0
307,24/6/1998,62,20255,11,0
372,30/9/2010,63,21239,11,0
101,10/2/1993,60,22689,11,0
379,17/6/2010,63,6421,11,0
101,14/8/2007,63,22483,12,0
379,17/4/2012,63,9585,11,0
313,5/6/2015,63,11683,11,0
309,20/10/2016,62,9534,11,0
101,7/12/2007,60,14880,11,0
101,28/2/2014,60,23467,11,0
101,19/3/2009,60,4122,11,0
103,29/11/2011,69,21297,11,0
101,23/3/2015,60,21666,11,0
301,11/9/2008,62,22820,11,0
311,15/9/2009,63,14937,11,0
303,24/5/1999,62,22607,11,0
309,30/11/2015,62,10073,11,0
310,8/1/2010,62,13087,11,0
312,16/2/2016,63,10806,11,0
303,20/2/2006,62,12790,11,0
305,5/11/2015,62,10269,11,0
302,7/9/2001,62,21105,11,0
104,20/12/2016,69,13839,11,0
306,30/5/2002,63,20891,11,0
104,12/3/2009,69,10779,11,0
307,26/12/2000,62,13180,11,0
101,6/11/2013,60,8535,11,0
306,12/10/2009,63,6573,11,1
307,1/4/2010,62,17057,11,0
304,19/8/1978,62,8602,12,0
309,18/4/1985,62,19299,11,1
312,19/3/2016,63,4194,11,0
107,6/8/2016,69,1111,11,0
101,28/12/2011,60,1543,11,0
311,29/12/1986,63,11051,11,0
101,12/8/2013,60,3652,11,0
310,30/9/1998,62,7013,11,0
301,2/6/2008,62,2963,11,0
105,2/1/2012,69,15167,11,0
301,23/7/2002,62,8971,11,0
103,11/5/2009,69,12726,11,0
107,10/6/2009,69,16646,12,0
104,10/9/1981,69,16967,11,0
103,16/3/2013,69,8983,11,0
301,26/12/2011,62,23361,11,0
104,28/8/2001,69,8728,11,0
107,14/6/2016,69,21937,11,0
301,25/9/2017,62,419,11,0
107,29/11/2016,69,7710,11,0
311,11/4/1990,63,9704,11,0
311,4/2/2008,63,5073,11,0
303,15/8/2015,62,3128,11,0
101,7/12/2005,60,22924,11,0
311,27/9/2001,63,12376,11,0
107,30/4/2010,69,93,11,0
101,17/3/2014,60,760,11,0
307,5/3/2016,62,20094,11,0
302,2/5/2017,62,22599,11,0
303,18/1/2014,62,4788,11,0
104,25/8/2011,69,1128,11,0
101,31/12/1995,60,17353,11,0
303,30/8/2017,62,2502,11,0
101,26/12/2006,60,19321,11,0
107,30/7/1980,69,1819,11,0
306,23/5/2002,63,9271,11,0
107,7/2/2007,69,3795,11,0
302,5/9/2005,62,14513,11,0
312,10/3/2010,63,13574,11,0
101,23/10/1980,60,10785,11,0
311,7/4/2008,63,7742,11,0
101,18/10/2004,60,22651,11,0
311,25/9/1996,63,16531,11,0
301,14/3/1977,62,1338,11,0
103,12/3/2015,69,21534,11,0
101,9/11/1989,60,4114,11,0
312,9/12/2017,63,11695,11,0
106,24/9/1981,69,20399,11,0
304,9/3/1978,62,19231,11,0
103,13/12/2006,69,1771,51,0
301,28/1/2016,62,219,11,0
303,14/5/2010,62,16579,11,0
101,19/11/2009,60,19756,11,0
104,30/1/2009,69,22895,11,0
306,31/7/1985,63,18589,11,0
303,24/7/2017,62,4629,11,0
303,3/6/2014,62,21520,11,0
101,4/10/1996,60,3000,11,0
104,4/4/2014,69,19473,11,0
303,10/9/2013,62,11445,11,1
307,18/10/2010,62,11634,11,0
307,5/7/2012,62,1564,11,1
101,9/2/2017,60,1403,11,0
306,12/10/2015,63,12063,11,0
101,8/3/2013,60,18657,11,0
379,22/10/2009,63,21127,11,0
101,31/12/1994,60,723,11,0
304,1/11/2010,62,2517,11,0
101,18/6/2004,60,17907,11,0
104,27/9/2010,69,3080,11,0
303,24/12/2014,62,19704,11,0
105,30/10/1995,69,8792,11,0
301,16/2/2015,62,7105,11,0
101,9/5/2008,60,13798,11,0
311,25/8/2008,63,14102,11,0
312,29/9/2007,63,22145,12,0
303,29/4/2013,62,2238,11,0
104,9/7/2016,69,19805,11,0
306,20/11/2015,63,8664,11,0
103,15/1/2014,69,14663,11,0
104,16/5/2013,69,6636,11,0
301,29/6/2015,62,6357,11,1
305,24/8/2009,62,15602,11,0
301,21/1/2013,62,3972,11,0
301,15/12/2000,62,8194,11,0
306,29/7/1992,63,18168,11,0
301,20/6/1983,62,17912,11,0
104,11/5/1987,69,14496,11,0
104,3/8/2013,69,2857,11,0
308,9/3/2017,63,7261,11,0
304,22/6/2007,62,23342,11,0
101,10/8/1981,60,18475,11,0
101,12/10/2009,60,18933,11,0
303,3/2/2015,62,5960,11,0
302,26/12/2000,62,21312,11,0
305,27/4/2017,62,15548,11,0
103,24/4/2008,69,3057,11,0
101,24/11/1982,60,3946,11,0
107,27/1/2012,69,4974,11,0
304,12/12/1978,62,3796,11,0
306,5/6/1989,63,17751,11,0
305,6/6/2011,62,16025,11,0
101,22/12/2015,63,3093,11,0
310,12/1/2010,62,15431,11,0
107,23/12/1988,69,18711,11,0
101,1/9/2015,60,18800,11,0
309,20/9/1989,62,10770,11,0
304,29/3/2014,62,9171,11,0
309,26/6/1987,62,11996,11,0
306,19/11/2013,63,11804,11,0
101,17/10/2008,60,19983,11,0
104,23/10/1989,69,16140,11,0
301,21/10/2015,62,14261,11,0
101,27/9/1995,60,6979,11,0
101,20/9/2016,60,16186,11,0
101,25/11/1992,60,2433,11,0
302,5/11/1977,62,8730,11,0
371,12/5/2008,62,5641,12,0
107,23/10/2013,69,22829,11,0
379,17/11/2012,63,2012,11,0
303,18/1/2014,62,13213,11,0
306,29/4/2009,63,5642,11,0
303,8/12/2016,62,3983,11,0
101,30/11/2007,60,1801,11,0
105,22/5/2009,69,12343,11,0
308,1/8/2009,62,22146,11,0
101,17/11/2014,60,5723,11,1
104,13/4/2015,69,9695,11,0
303,8/12/2011,62,20247,11,0
101,21/7/2009,60,16185,11,0
372,27/10/1989,63,3765,11,0
103,21/6/1989,69,902,11,1
306,12/12/2017,63,20643,11,0
311,13/9/2017,63,2739,11,0
371,29/9/2008,62,11992,11,0
101,7/6/2013,60,12069,12,0
101,11/2/2010,60,6508,11,0
301,12/12/1991,62,15880,11,0
301,29/1/2010,62,11324,11,0
101,10/1/2013,60,4369,11,0
306,17/4/2008,63,9137,11,0
302,21/10/2015,62,19819,11,0
309,8/11/2008,62,5164,11,0
301,13/2/2018,62,17018,11,0
101,8/3/2012,60,19746,11,0
313,5/12/1991,63,6796,11,0
305,11/5/2009,62,9286,11,0
101,22/3/1979,60,6548,11,0
301,30/11/2004,62,5460,11,0
104,6/9/2017,69,14915,11,0
310,28/6/1988,62,16836,11,0
311,23/6/2006,63,12806,11,0
307,30/6/2003,62,10253,11,0
104,3/11/2009,69,3980,11,0
105,18/7/1985,69,6316,11,0
303,22/3/2011,62,22813,11,0
301,31/10/2003,62,8063,11,0
306,18/8/1997,63,20615,11,0
311,18/12/2003,63,1000,11,0
371,27/5/2011,62,10433,11,0
101,27/9/2001,60,6818,11,0
104,7/1/2016,69,17791,12,0
301,18/12/2015,62,1488,11,0
104,3/12/2011,69,6312,11,0
311,20/1/2012,63,1527,11,0
101,6/7/2009,63,262,11,0
301,7/3/2017,62,14649,11,0
302,15/7/2008,62,8086,11,0
311,5/12/1991,63,10546,11,0
307,3/5/2011,62,17932,11,0
101,29/11/1995,60,4990,11,0
107,27/10/1980,69,7968,11,0
312,13/7/2012,63,8656,11,0
371,23/11/1988,62,507,11,0
104,4/4/2002,69,814,51,0
101,12/10/2016,60,2880,11,0
101,28/2/1983,60,22630,11,0
104,21/6/2010,69,10965,11,0
103,27/4/2004,69,13274,11,0
309,6/12/2016,62,23472,11,0
313,11/9/2013,63,21332,11,0
101,28/11/1991,60,2397,11,0
101,12/3/2009,60,17516,11,0
303,30/4/1981,62,18823,11,0
103,22/12/2015,69,18250,11,0
107,10/10/2000,69,17843,11,0
104,28/11/2015,69,13975,11,0
302,1/3/2007,62,14124,11,0
107,13/10/2015,69,10568,11,0
309,30/9/1983,62,3692,11,0
303,29/3/1985,62,17191,11,0
311,3/11/2015,63,11781,11,0
104,10/4/2002,69,19651,11,0
309,25/3/2014,62,14809,11,0
303,22/9/2008,62,9359,11,0
101,31/3/2014,60,19628,11,0
101,22/6/2000,63,17471,11,0
303,17/7/2013,62,16664,11,0
101,30/7/2009,60,18439,11,0
104,11/3/1997,69,7830,11,0
101,5/2/2009,60,6992,11,0
104,26/7/2013,69,8209,11,0
103,17/5/2012,69,14582,11,0
306,4/2/2016,63,18908,11,0
301,19/5/1993,62,7374,11,0
310,6/11/2015,62,22187,11,0
107,24/12/2016,69,5340,11,0
307,19/3/2015,62,11980,11,0
301,10/10/2011,62,9786,11,0
104,20/2/2007,69,5248,11,0
311,21/1/2015,63,3573,11,0
301,13/9/2011,62,11111,11,0
101,29/2/2008,60,11291,11,0
306,22/4/2014,63,3634,51,0
306,26/8/2017,63,19794,11,0
101,26/12/2007,60,13192,11,0
104,3/9/2014,69,1446,11,0
101,8/10/2009,63,7597,11,0
301,22/2/2006,62,8145,12,0
104,23/12/2014,69,21581,11,0
305,19/9/2012,62,14554,11,0
309,8/5/1984,62,6768,11,0
311,12/2/2009,63,20595,11,0
309,15/1/2016,62,968,11,0
107,19/4/2014,69,5020,11,0
101,25/11/2009,60,11325,11,0
101,14/12/2009,60,12138,11,0
302,26/9/2016,62,7067,11,0
302,15/3/1993,62,9345,11,0
313,22/7/2014,63,15485,11,0
311,2/7/2012,63,2549,11,0
103,19/10/2012,69,19514,11,0
103,15/5/2013,69,20581,11,0
104,3/12/2011,69,12521,11,0
104,10/11/2011,69,2875,11,0
306,10/12/2007,63,13233,11,0
104,22/1/2008,69,15324,11,0
101,7/6/2010,60,9038,11,0
101,8/7/2015,63,1837,11,0
101,17/1/2008,60,6439,11,0
301,14/9/2015,62,21546,11,0
107,10/10/2000,69,11861,11,0
101,21/6/1982,60,18109,11,0
107,18/2/2010,69,9232,11,0
301,5/9/2008,62,2744,11,0
101,10/3/2009,60,14342,11,0
104,30/9/1998,69,5392,11,0
101,1/6/2006,60,15619,11,0
306,26/12/2014,63,8706,11,0
101,28/4/2003,60,18355,11,0
303,9/6/2016,62,5953,11,0
101,26/10/2010,60,5900,11,1
101,13/12/1994,60,1473,11,0
301,17/9/2004,62,5165,11,0
101,4/7/1978,60,4396,11,0
303,29/12/2015,62,2230,11,0
303,20/6/2005,62,4323,11,0
312,4/6/1985,63,20263,11,0
311,16/12/1997,63,4658,11,0
101,13/5/2008,60,7686,11,0
103,20/11/2015,69,7953,11,0
101,17/4/2008,60,3903,11,0
310,14/12/2016,62,21441,11,0
311,27/9/2016,63,20997,11,0
371,19/4/2005,62,8835,11,0
301,25/1/2002,62,20517,11,0
302,21/9/2011,62,19297,11,0
104,29/12/2010,69,11227,11,0
312,16/11/2013,63,2386,11,0
306,10/12/2016,63,2087,11,0
310,26/8/2017,62,20570,11,0
306,23/10/2014,63,13605,11,0
104,21/7/2006,69,8903,11,0
302,7/10/2009,62,19564,11,0
104,2/7/2015,69,1733,11,0
303,24/6/1998,62,2793,11,0
101,10/11/2014,60,11976,11,0
311,19/11/2013,63,15025,11,0
104,8/7/2014,69,7276,11,0
307,22/1/2014,62,13587,11,0
101,7/6/2010,60,3381,11,0
101,21/6/2002,60,20918,11,0
107,16/12/2015,69,13278,11,0
107,1/11/2013,69,12017,11,0
101,23/3/2004,60,13979,11,0
301,11/5/2001,62,8586,11,0
104,20/11/2015,69,1778,11,0
101,7/12/2008,60,20394,11,0
306,6/1/2018,63,22067,11,0
101,17/8/2012,60,10547,11,0
301,16/4/2015,62,16584,11,0
101,29/11/1977,60,20544,11,0
312,25/2/2016,63,15597,11,0
101,11/2/2008,60,19221,11,0
303,2/7/2007,62,19671,11,0
307,10/4/2014,62,3370,11,0
301,29/7/2009,62,2581,11,0
311,6/9/2014,63,2528,11,0
104,19/9/1988,69,7018,11,0
107,24/6/2005,69,5183,11,0
104,16/4/2014,69,2771,11,0
307,24/7/2008,62,8710,11,0
101,19/7/2000,60,7995,11,1
307,27/4/2012,62,5242,11,0
101,11/10/1996,60,19835,11,0
306,5/12/2016,63,4670,11,0
104,22/10/1977,69,20161,11,0
303,17/11/2004,62,6974,11,0
104,25/12/2007,69,2858,11,0
101,2/8/2013,60,3070,11,0
107,31/1/2002,69,18659,11,0
309,26/9/2016,62,9424,11,0
101,11/1/2008,60,23419,11,0
104,14/12/2016,69,6650,11,0
304,30/5/1986,62,19573,11,0
104,24/7/1992,69,18034,11,0
101,2/11/2016,60,3669,11,0
311,15/2/2016,63,9483,11,0
309,25/6/2008,62,1121,11,0
301,21/10/2015,62,5189,11,0
312,26/9/2006,63,19272,11,0
311,21/11/1990,63,10351,11,0
101,1/10/2013,60,14751,11,0
307,6/11/2008,62,11684,11,0
312,3/1/1978,63,12259,11,0
104,23/2/2013,69,9490,11,0
311,29/8/2016,63,14500,11,0
104,17/3/2008,69,10712,11,0
302,31/3/2014,62,10585,11,0
301,30/9/1999,62,16189,11,1
371,31/12/2007,62,15749,11,0
306,19/4/2014,63,12696,11,0
313,24/12/2009,63,15983,11,0
310,6/1/2011,62,22747,11,0
306,30/9/2015,63,11502,11,0
307,27/1/2012,62,22937,11,0
304,28/3/1988,62,16451,11,0
301,31/10/2016,62,6156,11,0
310,22/4/2013,62,17251,11,0
307,17/8/1993,62,833,11,0
312,20/11/2017,63,15305,11,0
101,16/6/2008,60,16002,11,0
306,5/3/2015,63,18120,11,0
302,17/11/2004,62,7667,11,0
311,10/8/2017,63,3828,11,0
301,15/9/1983,62,22185,11,0
304,18/11/2016,62,12797,12,0
305,8/8/2015,62,11459,11,0
101,25/11/2013,60,18119,11,0
103,29/9/1999,69,9824,11,0
310,4/5/2011,62,20984,11,0
302,11/5/2015,62,21582,11,0
312,7/12/2013,63,19975,11,0
101,7/5/2014,60,10268,11,0
101,5/2/2014,60,3481,11,0
103,24/9/2016,69,14041,11,0
302,5/12/2015,62,15511,11,0
304,6/7/2017,62,7607,11,0
105,5/5/2011,69,20293,11,0
311,22/7/2017,63,6759,11,0
104,24/4/2017,69,16655,11,0
309,10/4/2008,62,7435,11,0
107,6/7/1999,69,6896,11,0
306,15/7/1992,63,15075,11,0
306,25/2/2003,63,4754,11,0
311,25/10/2012,63,10287,11,0
107,18/3/2016,69,17920,11,0
104,24/2/2010,69,8959,11,0
104,24/12/2014,69,6463,11,0
311,9/11/2010,63,12965,11,0
310,17/10/1995,62,17611,11,0
303,26/12/1993,62,19151,11,0
101,7/12/2008,60,2241,11,0
311,25/8/2016,63,21871,11,0
307,26/9/2011,62,5802,11,0
309,24/11/1997,62,14000,11,0
101,10/12/2009,60,13832,11,1
311,20/1/1993,63,9262,11,0
303,22/10/2013,62,22015,11,0
104,20/7/2012,69,18753,11,0
101,8/12/2003,60,6138,11,0
103,9/12/1981,69,17687,11,0
304,22/5/2007,62,15868,11,0
303,25/9/1996,62,1072,11,0
371,22/5/2010,62,3955,11,0
101,9/8/2010,60,12798,11,1
308,11/11/2010,63,4048,11,0
306,30/3/1990,63,10301,11,0
101,11/3/1978,60,73,11,0
101,9/11/2006,60,9776,11,0
399,17/11/2017,63,14860,11,0
304,29/6/1981,62,22192,11,0
307,24/10/2011,62,3565,11,0
107,17/12/2012,69,23257,11,0
306,18/2/2016,63,3525,11,0
301,7/6/1983,62,16435,11,0
103,15/9/2017,69,15535,11,0
306,29/6/2018,63,13189,11,0
103,23/5/1995,69,6342,11,0
105,8/7/2013,69,19224,11,0
103,24/4/1982,69,16119,11,0
304,4/10/2007,62,13371,11,0
313,23/8/2013,63,23189,11,0
101,18/7/2014,60,13071,11,0
101,19/5/1987,60,14363,11,0
311,23/11/2011,63,22611,11,0
101,30/10/1985,60,5327,11,0
104,5/5/2014,69,7711,11,0
302,18/8/1997,62,4204,11,0
101,20/10/2017,60,7763,11,0
311,30/9/2016,63,12211,11,0
104,22/11/2013,69,14460,11,0
103,14/5/2009,69,1025,11,0
303,5/10/1989,62,9510,11,0
312,23/3/2011,63,16234,11,0
301,8/5/1985,62,15308,11,0
313,7/10/2011,63,19367,11,0
306,30/6/2012,63,1760,11,0
371,13/3/1996,62,4279,11,1
307,30/3/2012,62,17092,11,0
311,25/12/2017,63,15529,11,0
101,27/3/2013,60,4008,11,0
101,19/11/2008,60,12727,11,0
312,26/1/2017,63,11189,11,0
101,1/10/2009,60,2687,11,0
303,27/10/1982,62,8018,11,0
103,15/1/2014,69,21789,11,0
303,7/11/2017,62,8396,11,0
104,4/3/2013,69,21141,11,0
101,9/2/2010,60,11439,11,0
302,29/3/1983,62,21899,11,0
105,11/1/2008,69,10955,11,0
104,24/11/2014,69,2324,11,0
310,17/2/2015,62,5529,11,0
310,28/3/2016,62,13738,11,0
371,16/5/1994,62,8093,11,0
101,11/12/2015,60,23261,11,0
301,5/4/2010,62,4331,11,0
101,13/5/2010,60,11288,11,0
104,27/1/2014,69,6735,11,0
107,16/12/1996,69,19365,11,0
101,3/2/2009,60,7434,11,0
104,24/11/2015,69,12811,11,0
307,28/11/2006,62,11065,11,0
101,3/3/2017,63,6909,11,0
303,23/6/1993,62,3321,11,0
310,27/7/2005,62,10020,11,0
